Nome;Número de Mensagens;Stickers;Imagens;Áudios
Pablo;5845;821;454;70
Palavra;Frequência
qq;5
algumas;5
fosse;5
perco;5
perfeita;5
fznd;5
ihc;5
onibus;5
conhece;5
perto;5
come;5
50;5
10;5
bd;5
tirar;5
bixo;5
mae;5
tentando;5
mesma;5
vergonha;5
maluco;5
quanto;5
maior;5
tenha;5
provas;5
muda;5
teria;5
risada;5
passe;5
bravo;5
tendo;5
lucas;5
doente;5
sahudy;5
8;5
falta;5
usa;5
@5516991147120;5
passar;5
banho;5
viver;4
troxa;4
aqui,;4
sexo;4
merece;4
mentira;4
totalmente;4
ali;4
ru;4
cinema;4
daquele;4
23h;4
pós;4
idiota;4
cara,;4
msm,;4
vejo;4
mormaco;4
escroto;4
ontem,;4
tavam;4
30;4
@5515981005099;4
@5519993807942;4
sac;4
amei;4
obg;4
entendi;4
responder;4
algum;4
brincando;4
dps,;4
clima;4
entre;4
isso?;4
using;4
invite;4
xips;4
culpa;4
estao;4
fotos;4
pedro;4
pe;4
🥰;4
menina;4
slc;4
uber;4
fudendo;4
acredito;4
namora;4
pessoal;4
dele,;4
completamente;4
roda;4
direito;4
grande;4
haha;4
chego;4
coisa,;4
logo;4
apenas;4
karen;4
vdd,;4
esquecido;4
ela,;4
e:;4
falam;4
tarde;4
achando;4
falaram;4
cheguei;4
nosso;4
sara;4
final;4
9;4
oi;4
aqueles;4
diretorgia;4
feio;4
facil;4
dentro;4
desde;4
@5516991310978;4
namorava;4
morrendo;4
sono;4
bonita;4
achava;4
chegando;4
feito;4
corno;4
todas;4
fds;4
baixar;4
cola;4
tentar;4
mil;4
vlw;4
pc;4
sorocaba;4
galera;4
perfil;4
chamei;4
12;4
fofinho;4
comi;4
nao,;4
putaria;4
interesse,;4
caguei;4
comendo;4
achar;4
colocou;4
roubado;4
sexta;4
email;4
zap;4
ansioso;4
quiser;4
calor;4
mina,;4
esperando;4
tal;4
gastar;4
lugar;4
brabo;4
pensar;4
fome;4
cala;4
tonto;4
caro;4
chegou;4
pensado;4
pelado;4
quieto;4
deles;4
andando;4
😋;4
roxo;4
comenta;4
bcc;4
bixete;4
pedi;4
,;4
ensino;4
medio;4
gado;4
@5515981246169;4
tapa;4
la?;4
mim,;4
zuar;4
parar;4
tiago;4
mercado;4
aluno;4
doce;4
spotify;4
qnt;4
morreu;4
acaba;4
paga;4
bagunça;4
cortei;4
baixo;4
posto;4
mirella;4
playlist;4
🥵😎;4
segredos;4
extensao;4
mario;4
materia;4
204;4
obrigado;3
😢;3
kkkkkkkkkkkkkkkkkkkk;3
braba;3
comunista;3
ex;3
calma;3
zé;3
tio;3
hj?;3
piercing;3
doendo;3
caras;3
estilo;3
mostrar;3
crime;3
cama;3
carina;3
agora,;3
kkkkkkkkkkkkkkkkkkkkkkkkkk;3
passou;3
pela;3
*uma*;3
resposta;3
foda,;3
macho;3
gostam;3
levar;3
tusca;3
raiva;3
comeco;3
processo;3
leozin;3
adianta;3
ne?;3
sorvete;3
comecar;3
quais;3
fofo;3
gostei;3
s;3
já;3
tentei;3
sabe,;3
toca;3
eram;3
varios;3
compra;3
pegava;3
rir;3
banheiro;3
agua;3
diferente;3
dançando;3
serio?;3
começo;3
vão;3
giao;3
6;3
7;3
betando;3
descobrir;3
novo;3
penso;3
comecaram;3
la,;3
entender;3
entendi,;3
saindo;3
meninas;3
lembrar;3
fmz;3
p;3
postou;3
?;3
intimidade;3
tirou;3
bebado;3
aulas;3
incel;3
cagando;3
ok;3
dó;3
@5512996320280;3
choko;3
topo;3
kkkkk;3
dias;3
@5515981646757;3
🎶;3
muçar;3
epoca;3
estava;3
precisando;3
acordar;3
gadar;3
converso;3
busao;3
un;3
2h;3
queijo;3
atrasado;3
dá;3
devia;3
pai;3
perguntar;3
besta;3
pf;3
dai;3
cupom;3
reais;3
mim?;3
supostamente;3
conversar;3
talharim;3
apaixonado;3
curte;3
interessante;3
virou;3
daqui;3
legal,;3
imagina;3
issi;3
sol;3
antes,;3
mente;3
beber;3
conseguir;3
zuando,;3
guardar;3
celular;3
brinquedo;3
ahegao;3
efeito;3
contato;3
faltar;3
matar;3
acontecer;3
fdp;3
esquenta;3
barulho;3
nojento;3
encontro;3
explicando;3
kkkkkkkkkkkkkkkkkkkkkk;3
ve;3
🙅🏻♂;3
outras;3
número;3
está;3
ru,;3
solteiro;3
bus;3
acordei;3
errada;3
app;3
batata;3
entrei;3
obvio;3
entrando;3
dar?;3
nós;3
homens;3
nao?;3
bêbado;3
🤭;3
joia;3
roberta;3
parei;3
dela,;3
pinto;3
ligou;3
neeba;3
bruno;3
grr;3
começa;3
ana;3
deles,;3
natã;3
argumento;3
vila;3
ajuda;3
tive;3
moideu;3
sabendo;3
*;3
funciona;3
claro;3
vale;3
chorar;3
lista;3
roupa;3
causar;3
comentei;3
post;3
pagina;3
absolutamente;3
alg;3
festas;3
menino;3
cmg,;3
vcs,;3
literalmente;3
passo;3
sujeira;3
pensei;3
iludiu;3
bola;3
now;3
piada;3
ban;3
is;3
humor;3
morma,;3
😳;3
blz;3
proprio;3
olhar;3
faria;3
nota;3
branco;3
sentir;3
bicho;3
irmao;3
torto;3
true;3
primeira;3
nenhum;3
deveria;3
atletica;3
cortar;3
carro;3
frescura;3
lol;3
faze;3
egirl;3
quinta;3
venham;3
escolher;3
arrumar;3
professor;3
faltas;3
responde:;3
filme;3
filtro;3
perdendo;2
volto;2
inteiro;2
lec;2
cheio;2
"nossa;2
queria,;2
bater;2
peido;2
saia;2
direto;2
sla,;2
more;2
quarta;2
salinas;2
pera;2
bugado;2
dark;2
mao;2
soco;2
=;2
cai;2
pq?;2
acelga;2
bom?;2
delicia;2
iam;2
pessoalmente;2
tb;2
chamyto;2
mina.;2
seus;2
curioso;2
calculo;2
breno;2
quadra;2
massivo;2
escova;2
ganhou;2
rebolando;2
marcou;2
revolta;2
rebeca;2
fudido;2
marcar;2
bom,;2
ignorar;2
você;2
jogando;2
add;2
prefiro;2
esquisita;2
sozinho,;2
empresta;2
kk;2
suave,;2
sorte;2
mamada;2
pede;2
semestre;2
nessas;2
dou;2
g.r;2
2.0;2
trato;2
g.r.;2
vc,;2
vezes,;2
tenta;2
disfarçar;2
toma;2
gabrielas;2
brinco;2
piores;2
deram;2
comuns;2
share;2
retardado;2
cabeca;2
moram;2
longe;2
perder;2
coiso;2
aaaaaa;2
caneca;2
ouvia;2
parado;2
brigar;2
bar;2
pietra;2
016;2
trata;2
😠;2
bk;2
ligando;2
morri;2
fazia;2
kkkkkkkkkkkkkkkkkkkkkkkkkkkk;2
caga;2
acabei;2
expondo;2
melhores;2
anime,;2
voltando;2
acompanhar;2
perguntando;2
leva;2
ordem;2
primeiras;2
contando;2
aceito;2
fizer;2
enrolando;2
deixam;2
seguinte;2
fino;2
nude;2
vivo;2
paguei;2
bebe;2
tiltou;2
avançado;2
macaco;2
13;2
poxa;2
trabalham;2
ir,;2
deixei;2
tiltadissimo;2
outros,;2
esperar;2
puts;2
kkkkkkkkkkkkkkkkkkkkkkk;2
sabado;2
trab;2
@5516997121580;2
@5519999986064;2
ja,;2
cabo;2
neném;2
foram;2
gata,;2
kkkkkkkkkkkkkkkkkkkkk;2
podem;2
acabar;2
lendo;2
bala;2
desafio;2
dias,;2
22h;2
acabou;2
fila,;2
estranha;2
serie;2
ft;2
vai?;2
*cu*;2
ódio;2
9h;2
terminal;2
prensa;2
cometa;2
gostosas;2
trem;2
ainda,;2
parcero;2
data;2
ouço;2
irrita;2
spammando;2
unico;2
punheta;2
tiozao;2
vidro;2
código;2
ganha;2
trocando;2
publico;2
tiltando;2
pita;2
le;2
infernal;2
assinou;2
dnv,;2
maldade;2
reagir;2
yakult,;2
felicidades;2
quebrada;2
aos;2
juro,;2
capaz;2
senhora;2
conversa,;2
🥰🥰🥰;2
enforcada;2
horror;2
dia*;2
unica;2
acontece;2
exibindo;2
maioria;2
mexe;2
perfeito;2
bonitinha;2
cuidado;2
aí;2
bonitinho;2
demitido;2
continuar;2
rave;2
especifico;2
faça;2
morre;2
bd?;2
ultimas;2
coisas,;2
consegui;2
correndo;2
eu?;2
xingando;2
bane;2
parou;2
faltei;2
1h30;2
demora;2
mais,;2
horario;2
manha;2
decidi;2
responsável;2
seletivo;2
sentou;2
policial;2
pensou;2
bastante;2
interesse;2
entao,;2
solto;2
finjo;2
bebiba;2
pré;2
chupo;2
vender;2
valer;2
vezes?;2
senha;2
queira;2
caso;2
ficaram;2
mandaram;2
intankavel;2
novo,;2
barra;2
nazista;2
açaí;2
recado;2
guardanapo;2
acai;2
atencao;2
loucura;2
escreve;2
tchuca;2
cantada;2
beta;2
zoa;2
leo,;2
voz;2
shrek;2
troco;2
vermelho;2
ganhar;2
rosto;2
segundo;2
expulso;2
principalmente;2
chupa;2
vaga;2
frita;2
cheddar;2
conheço;2
seja;2
enche;2
gostosa,;2
porra,;2
entendo,;2
testar;2
pensa;2
ligado,;2
marcando;2
gostoso;2
racista;2
azul;2
dao;2
demente;2
consegue;2
ifood;2
admito;2
machista;2
preferem;2
seguir;2
profissional;2
mulheres;2
cria;2
sonho;2
*tomorrowpobre;2
*nao*;2
corrigir;2
facebook;2
igualzinho;2
11;2
siovani;2
*gay*;2
*ela*;2
apareceu;2
comecei;2
site;2
olhei;2
"ue;2
marco;2
larissa;2
aquelas;2
😫;2
🎵;2
🔊;2
👢bota;2
🥁;2
frenre;2
precisava;2
reage;2
barzinho;2
montagem;2
sozinha;2
quarto;2
gadando;2
infelizmente;2
mani;2
arquivos;2
venha;2
ca;2
sitio;2
ficam;2
deixo;2
adianta,;2
baixa;2
preguica;2
gritando;2
otro;2
😜;2
cavaleiros;2
pouquinho;2
📱;2
brincava;2
escola;2
😭;2
tomou;2
l;2
rio;2
bate;2
babaca;2
melhorar;2
afastar,;2
perderem;2
dia,;2
esse,;2
vemos;2
escola,;2
sai,;2
coragem;2
chegava;2
estranho,;2
minhas;2
entende;2
mudar;2
@5511996234597;2
paozinho;2
motoboy;2
nata;2
graca;2
ultimo;2
simples;2
achou;2
aquilo;2
minimo;2
nada,;2
detalhes;2
triplo;2
ontem:;2
40;2
canto;2
karen,;2
fila";2
pedindo;2
melhor,;2
propria;2
descobri;2
parecido;2
match;2
olho;2
chamarem;2
chacara*;2
dado;2
mãe,;2
dormindo;2
carona?;2
programação?;2
the;2
n*;2
tarde?;2
bolha;2
pequeno;2
chegabdo;2
numa;2
discussao;2
boquinha;2
falri;2
kkkkkkkkkkkkkkkkkkkkkkkkkkk;2
codigo;2
começando;2
grrrrr;2
ed2;2
carregador;2
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;2
😅;2
prima;2
professores;2
postar;2
importa;2
caimbra;2
sinto;2
vez,;2
etc;2
naquele;2
marca;2
x;2
promo;2
farofa;2
nico;2
postando;2
custa;2
irmão;2
evento;2
vendendo;2
sei,;2
comia;2
talvez;2
internado;2
voltou;2
web;2
explica;2
pariu;2
acordo;2
respondo;2
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;2
pique;2
comentado;2
vintage;2
club;2
fugir;2
cabeça;2
terminar;2
pais;2
ouvi;2
ta,;2
nela;2
aprendi;2
plataforma;2
bateu;2
sentia;2
hora,;2
afim;2
forms;2
poucas;2
pois;2
comida;2
carro?;2
responde;2
dedo;2
maquina;2
próxima;2
namorando;2
bahamas;2
cedo;2
gostosa;2
mato;2
padrao;2
sumindo;2
abre;2
aprende;2
estudei;2
abadá;2
❤;2
out;2
disso,;2
😭😭;2
boas;2
nesses;2
levantar;2
patelli;2
vindo;2
mental;2
natham,;2
conta;2
descendo;2
ultima;2
matlab;2
poderia;2
pop;2
espero;2
lambe;2
parada;2
pagou;2
assistir;2
coringa;2
exalta;2
coração;2
show;2
aula:;2
mistura;2
tia;2
katti;2
vamos;2
dnv?;2
convas;2
sido;2
@5511984480662;2
fase;2
cg;2
espera;2
priemiro;2
aparecem;2
amar;2
praticamente;2
pi,;2
alias;2
ap;2
"uso;2
arrumando;2
geral;2
integra;2
cosi,;2
bio;2
chover;2
̷a̷;2
flertando;2
rapidao;2
louca;2
pablo";2
uchiha;2
vodka;2
trabalha;2
passada;2
atrasar;2
veneno*;2
ml;2
ride*;2
are;2
rei;1
engracafda;1
deixsr;1
animais;1
banido;1
bambam;1
concordo;1
kkkkkkkkkkkkkkkkko;1
genial;1
grupo,;1
grupo";1
colocaram;1
baterem;1
machao;1
imbecil;1
horrivel;1
foder;1
baixo,;1
subiu;1
escadas;1
aqurles;1
lula;1
coraçãozinho;1
coracao;1
conquistando;1
petista;1
namoro,;1
metia;1
sabiam;1
linguinha;1
whats;1
louco";1
intenção;1
comer,;1
passarem;1
diretao;1
vhqoque;1
disney;1
festinha;1
300;1
adm?;1
kjkkj;1
✌🏽;1
joguinho;1
massa;1
porpeta;1
odiar;1
bico;1
glock;1
gravar;1
souls;1
ta?;1
crer;1
organizando?;1
rizzi?;1
ciume;1
🤫;1
repiranhas;1
ibriza;1
metendo;1
mestrado;1
amor,;1
refogada;1
almoço;1
velha;1
🥴😍;1
alimentado;1
bonitão;1
curto,;1
pensei,;1
curtir;1
salzedas;1
pp;1
cumprimentado;1
pa,;1
reto,;1
fiquri;1
agr);1
lembrei;1
mancada?*;1
erro;1
agradecendo;1
bi,;1
ataques;1
despercebidos;1
vacilou;1
mencionou;1
tri;1
loco;1
chamas;1
ajude;1
válido;1
redes?;1
carai,;1
numerico;1
kkkkkkkkkkkkkkkkkkk;1
moro;1
ala;1
curti;1
banco;1
dados;1
saudades;1
paradão;1
seria,;1
motel;1
é,;1
desodorante,;1
dente;1
lava;1
raiz;1
fala:;1
"depilei;1
vc";1
loteria;1
cadeia;1
empenhada*;1
controle;1
situação;1
maos;1
conseguindo;1
daqui?;1
shippava;1
marquem;1
deboche;1
impressao;1
piore;1
inverso;1
podiam;1
hypar;1
comentar;1
"nao";1
curtindo;1
duvida;1
preferia;1
pablo,;1
leozin,;1
giovani;1
natham?*;1
cod;1
play;1
choku?;1
verdade?;1
tenso;1
brothers;1
farpando;1
first;1
date;1
carina,;1
diferenciada;1
combinaria;1
curtem?;1
cinema,;1
parque;1
daora?;1
mora;1
"praça;1
campolim",;1
decidiram;1
coisa?;1
nervoso;1
newba;1
açai;1
opcoes;1
uyber;1
longe?;1
dirigir;1
aventura;1
piada,;1
desisti;1
dorme;1
victorhwmn;1
conheco,;1
legais?;1
pdp;1
lo;1
importo;1
betada;1
caio,;1
faculdade;1
serve;1
ricardo;1
ereto;1
duelo;1
horrível;1
atualizado;1
pirocona;1
carol;1
gata;1
notie;1
legal?;1
insistindo,;1
vê;1
crushs;1
chances,;1
nomes;1
decepções;1
amorosas;1
desgracado;1
mata;1
leopardo;1
oxi;1
videooooooo;1
acara;1
bj?;1
ai?;1
andre;1
mais?;1
tocado;1
foi?;1
kkkkkjkkkkk;1
comecava;1
lavei;1
debruçado;1
pia;1
torneira;1
pensava;1
firmeza;1
augusto;1
duro,;1
prefere;1
roda,;1
carai;1
atrai;1
beijei?;1
selinhos;1
lado?;1
fazia,;1
caminho;1
voltava,;1
descobrindo;1
simas;1
pegando;1
aconteceu,;1
50kg;1
numeros;1
seres;1
humanos;1
fechado;1
