Nome;Número de Mensagens;Stickers;Imagens;Áudios
Leozin;4984;143;81;79
Palavra;Frequência
gol;2
tilto;2
cupom;2
sério;2
casos;2
pesa;2
parece;2
realmente;2
grupo*;2
ajuda;2
age;2
teve;2
daquele;2
d3;2
eleven?;2
sala;2
morrendo;2
redes;2
giovanni;2
35;2
pagar;2
enganar;2
coitado;2
namora;2
@5511973104437;2
vez;2
@5511996234597;2
pref;2
tamanho;2
caso;2
gabigol;2
blitz;2
fiora;2
mabo;2
verdade;2
=;2
usar;2
alguem;2
baianors;2
sono;2
então;2
tenha;2
change;2
mind;2
dengue;2
matar;2
achou;2
sabia;2
opção;2
will;2
all;2
primeiro;2
😭;2
risada;2
tirei;2
drogas;2
resto;2
sesi;2
pilha;2
aplicou;2
bolado;2
off;2
caras;2
xinga;2
baiano;2
jeito;2
rp;2
nenhuma;2
leven;2
roubou;2
compra;2
deussssss;2
todas;2
desconto;2
nina;2
carol;2
acredito;2
dessas;2
win;2
trade;2
entregou;2
tie;2
ficava;2
brtt;2
barriga;2
counter;2
odio;2
nerd;2
revolta;2
demente;2
gente?;2
lil;2
@5516991310978;2
chance;2
clutch;2
destiny;2
worth;2
criança;2
confia;2
bons;2
game,;2
pool;2
comp;2
splyce;2
olaf;2
ekko;2
solado;2
garen;2
comi;2
sao;2
fire;2
intel;2
gravidez,;2
skin;2
prestigio;2
falem;1
grupo,;1
durrrrrrrrr;1
have;1
here;1
vegeta;1
colocarei;1
chupa;1
proprias;1
enquanto;1
toca;1
proprio;1
pau???;1
mereceu;1
avalia;1
projetos;1
científicos;1
ae;1
4k;1
mês;1
vaga;1
pq?;1
codemonkey;1
formou;1
pica;1
grotesca;1
diferença;1
calma;1
moscou;1
moscar;1
env;1
extrema;1
80;1
cinza;1
branco;1
preto;1
festa;1
total;1
arrasto;1
busted;1
pesada?;1
pesado;1
expulso;1
faculdade;1
msma;1
notoba;1
puxar;1
conversa?;1
expanou;1
consideram;1
hipótese;1
bixo*;1
comentado;1
downside;1
overstep;1
chapou;1
bele;1
conhece;1
variáveis;1
razao;1
deveria;1
prox;1
soltar;1
espanca;1
complo;1
relevo;1
la,;1
alguma;1
coisa";1
gritava;1
enrolei;1
decidirem;1
palavras;1
otário;1
continuar;1
aconteceu:?;1
líder;1
trocaria;1
7belo;1
solta;1
mao;1
fotinha;1
percebe;1
ilegalidade;1
provavelmente;1
sacanagem;1
nervosa;1
19h30?:;1
galera,;1
beleza?;1
grupo?;1
caio?;1
parei;1
delipar;1
causa;1
atitudes;1
gc;1
esteja;1
ciente;1
dirigindo;1
portamala;1
pelado;1
pd;1
robotica;1
claaaa;1
pt;1
importam;1
amazonia;1
incomodam;1
silvani;1
tartaruga.mp4;1
8;1
manha;1
quieto;1
papinho;1
ferro;1
ihc;1
matrícula😭😭😭😭😭😭😭;1
gwnte;1
aulaaaa;1
visitar;1
tecna;1
😭😭😭😭😭;1
fico;1
vontader;1
macinha";1
mancada?*;1
amiga;1
parceiro;1
usando;1
tamo;1
chavree;1
acaba;1
love;1
estamos;1
relacionamento;1
serio;1
😍🙈🙈;1
er;1
macinhaaa;1
montando;1
caboo;1
fofo;1
👍;1
message;1
was;1
deleted.;1
surpreendida;1
algum;1
comida;1
preferia;1
leozin,;1
giovani;1
natham?*;1
po;1
farmei;1
matando;1
runa;1
errada;1
diamante;1
cara?;1
faço;1
tigrão;1
virar;1
mono;1
ensino;1
mecânicas;1
avançadas;1
campeao;1
podem;1
criticar;1
highelo;1
gruoo;1
diz;1
mesmas;1
bait;1
kkkkkkkkkkkkkkkkkkkkkkkkkkk;1
segundo;1
grau;1
baixo?;1
🙈🙈;1
estratégia;1
causaram;1
avisado;1
acobertando;1
mais?;1
li;1
bananando;1
cel;1
decidido;1
block;1
seguinte:;1
y;1
z";1
tive;1
viúva;1
treta;1
inteira;1
acho?;1
ponham;1
excluem;1
pensaram;1
abster;1
resolver;1
inferno,;1
sentem;1
incomodados;1
huhuhihu*;1
ignorantes;1
iguais;1
igreja;1
club;1
alternativo;1
bebida;1
função;1
normie;1
jardim;1
botânico;1
fazem;1
diferebtr;1
conhecer;1
cachoeira;1
daí;1
interesses;1
praça;1
central;1
park;1
outri;1
verde;1
corno,;1
resolveram;1
treta";1
pensei;1
andar;1
mochila;1
onibus;1
tartaruga;1
🐢🐢🐢;1
*mono;1
udyrs;1
only;1
™️*;1
aponta;1
dedo;1
inseguros;1
transaria;1
segura;1
senhores;1
legalização;1
rinha;1
especificamente;1
interior;1
onde;1
surgiram;1
linhas;1
pegadinha;1
garai;1
hardcore;1
carai;1
dessa;1
mimizento;1
admitindo;1
interpretando;1
podemos;1
seriamente;1
thi;1
quaser;1
perseguir;1
(adiciona;1
todas,;1
incoveniente;1
sempre);1
reparando;1
encima;1
aquilo;1
*daora*;1
share;1
contado;1
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;1
tchau;1
enverminou;1
cantinho;1
tirante;1
avisei;1
esquenta;1
beijei;1
dançando;1
olho;1
puxando;1
separando;1
separar;1
costa;1
contrei;1
pegando;1
ana,;1
giao;1
lembrando;1
lembrava;1
vivendo;1
anao;1
mandaram;1
sujex;1
mongol,;1
5h30;1
manha";1
gado";1
ligação;1
rachando;1
faça;1
dificeis;1
subi;1
fomos;1
flamesguista;1
tt;1
zica;1
hall;1
fama;1
artistica;1
orgulho;1
end;1
lvl;1
estrelinha;1
proplayer;1
esqueci;1
nick;1
pf;1
enrolam;1
formiga;1
quimera;1
escrigo;1
epi;1
20;1
locoooo;1
formigona;1
pitou;1
indícios;1
terceira;1
shingwki;1
terceiro;1
lendo;1
fma;1
brotherhood;1
melho;1
maneira;1
positiva;1
hxh2;1
paril;1
cabeça;1
milênio;1
slayer.;1
moral*;1
moralllllll;1
trovão;1
revivendo;1
partes;1
complexo;1
acompanhando;1
hashira??????????;1
duo?;1
mostro;1
adiantd;1
😍😍😍;1
kid;1
timinho;1
palmeiras;1
senhora;1
manso;1
convencendo;1
taco;1
trânsito;1
toda!;1
começamos;1
propaganda;1
campanha;1
marketing;1
carregando;1
entender;1
™️;1
doentesss;1
wsta;1
strike;1
offensive;1
transmitir;1
tsuda;1
confiado,;1
membros;1
primordiais;1
clã*;1
legitimo;1
rei!;1
reis*;1
delas_;1
governar,;1
encontrá-los!;1
dormi;1
firme;1
forteee;1
verdadeiro;1
rubro;1
nji;1
bruq-09fjopaew[u[;1
wk9;1
fdkwaj(a;1
