Nome;Número de Mensagens;Stickers;Imagens;Áudios
Verinha;4494;272;226;16
Palavra;Frequência
gostava;4
baixo;4
of;4
octave;4
arte;4
absurdo;4
caro;4
agua;4
8;4
ctz;4
feia;4
estilo;4
soq;4
deixar;4
faço;4
like;4
gato;4
true;4
fazia;4
@5511996234597;4
pela;4
tirando;4
padrão;4
sao;4
platina;4
robo;4
pi;4
forte;4
maldade;4
diferente;4
contar;4
assistindo;4
musica;4
terno;4
faker;4
deles;4
quest;4
elas;4
veio;4
pyke;4
card;4
cho;4
deck;4
berti;3
invés;3
draven;3
carai;3
malho;3
jao;3
matar;3
gasta;3
ler;3
day;3
mandar;3
🤧;3
uga;3
quinta;3
coisas;3
pequena;3
prata;3
valeu;3
brisa;3
voz;3
mesmo?;3
menor;3
seus;3
chocao;3
👍;3
andar;3
horário;3
aleki;3
soco;3
taca;3
gi;3
salve;3
querendo;3
cotovelada;3
abs;3
critério;3
conversa;3
direito;3
ocupado;3
u;3
wtf;3
conhecia;3
duro;3
vale;3
pila;3
pera;3
po;3
baise;3
doente;3
kkkjkkk;3
sangue;3
dizer;3
gay;3
é?;3
ele?;3
manha;3
tirar;3
tiltado;3
mini;3
correndo;3
tira;3
poder;3
dei;3
barra;3
joana;3
imagem;3
literalmente;3
moço;3
meus;3
camisinha;3
cortar;3
absurda;3
fiora;3
cama;3
segredo;3
perdido;3
quebra;3
sticker;3
falava;3
aerobico;3
nisso;3
chamar;3
vdd;3
levar;3
breja;3
logo;3
sociedade;3
depois;3
sp;3
print;3
👽;3
80;3
atlética;3
sheipado;3
bonita;3
fizeram;3
k;3
denovo;3
comendo;3
fran;3
winrate;3
sente;3
treinar;3
hentai;3
devia;3
existir;3
🥴🥴🥴;3
mackenzie;3
adc;3
sup;3
intz;3
engage;3
broken;3
irmão;3
evento;3
assisto;3
mengão;3
baron;3
champ;3
mandou;3
teria;3
mandando;3
parsa;3
tiltei;3
colocar;3
preciso;3
continua;3
volta;3
chato;3
codigo;3
juro;3
figurinha;3
osso;3
nossa;3
main;3
normal;3
14;3
reunião;3
sei,;3
abraça;3
sentir;3
peguei;3
mostrou;3
virar;3
fode;3
👽👽👽;3
cota;3
pesado;3
😍😍;3
rng;3
bola;3
china;3
ce;3
pensa;3
dou;3
completo;3
cabeça;3
😭😭😭;3
tamanho;3
lucian;3
cleptomaflinston;3
alma;3
gg;3
filho;3
tanko;3
preta;3
força;3
passar;3
comida;3
pls;3
pintar;3
nosso;3
pessoas;3
projeto;3
social;3
*;3
prima;3
bao;3
eleven;3
raiz;3
linux;3
visto;3
noiva;3
fecho;3
né;3
dor;3
inteiro;3
gadactus;3
kkkkkkkkkk;3
pessoa;3
demon;3
slayer;3
saindo;3
imitar;3
supremo;3
neynas;3
conseguiu;3
exemplo;3
pressa;3
egirl;3
@5516991310978;3
@5511973104437;3
começou;3
rodela;3
água;3
vira;3
@5511997111223;3
kkkkkkkkk;3
society;3
olhando;3
vamo;3
boas;3
maioria;3
black;3
fibrar;3
ódio;3
objetivo;3
twitch;3
vaga;3
outras;3
diria;3
epoca;3
entendi;3
minuto;3
fim;3
pura;3
foca;3
motivado;3
2x;3
ainda?;3
fibrado;3
beta;3
sorocaba;3
serve;3
comeca;3
partida;3
turco;3
nenhum;3
quem;3
rio;3
fnc;3
skt;3
caster;3
jukes;3
alto;3
robado;3
bala;3
lowkey;3
irelia;3
daquele;3
email;3
legendary;3
infernal;3
ultima;3
caga;3
reais;3
agora;3
compra;3
yasuo;3
late;3
gringa;3
leona;3
akali;3
paguem;3
splyce;3
hq;3
ze;3
paladins;3
login;3
animacao;3
logar;3
gath;3
ness;3
shadow;3
isle;3
freljord;3
vcs;2
sabem;2
base;2
cel;2
alugando;2
subject;2
competir;2
mestre;2
passa;2
ajudo;2
comeu;2
miley;2
zap;2
noção;2
rosa;2
tocar;2
piano;2
prefiro;2
carros;2
carro;2
otaka;2
cosplay;2
gameplay;2
lol?;2
primo?;2
entrosa;2
images;2
ban;2
cs;2
perna;2
curtindo;2
verao;2
rave;2
cansado;2
entendo;2
27;2
mudo;2
pistola;2
tocando;2
acordando;2
general;2
festa;2
preto;2
baixei;2
fé;2
atras;2
pelada;2
1.6m;2
cringe;2
gigante;2
piscina;2
asmr;2
pequeno;2
arrombando;2
merecem;2
cuzao;2
justo;2
coloquei;2
desculpa;2
fato;2
nascido;2
muito;2
are;2
namorando;2
share;2
sido;2
semanas;2
naquele;2
aef;2
diretorgia;2
25;2
open;2
capaz;2
chutar;2
13;2
abro;2
tri;2
sujs;2
trindade;2
hetero;2
produção;2
cueca;2
2017;2
áudio;2
dj;2
maluco;2
passando;2
vergonha;2
desculpar;2
carne;2
mangá;2
raiva;2
relação;2
acabando;2
personagem;2
ep;2
oi;2
respondeu;2
chorou;2
pronto;2
safe;2
aprender;2
abriu;2
face;2
ngm;2
feito;2
comprar;2
zoando;2
unha;2
feio;2
arrumando;2
levando;2
familia;2
conheci;2
aconteceu;2
comecei;2
virou;2
vermelha;2
amigos;2
lenda;2
japones;2
gera;2
melhora;2
cheguei;2
pós;2
stronda;2
caio;2
comi;2
faculdade;2
junto;2
errar;2
maio;2
era?;2
vender;2
lembra;2
errado?;2
31;2
site;2
on;2
chance;2
🥵🥵🥵;2
aquelas;2
cantora;2
munchkin;2
digitar;2
rodizio;2
anão;2
seleção;2
projetos;2
percebe;2
ok;2
zoera;2
sagrado;2
funcionar;2
imagina;2
deboas;2
treta;2
pao;2
miojo;2
vasco;2
gama;2
causando;2
perfeita;2
área;2
abri;2
🤙;2
viro;2
errou;2
princesa;2
jaja;2
producao;2
nasa;2
sozinha;2
meter;2
bastante;2
curtiu;2
porno;2
famoso;2
tarado;2
uema;2
graça;2
baiano;2
preso;2
morrer;2
yang;2
jg;2
runfa;2
troll;2
possivel;2
som;2
2015;2
mt?;2
split;2
dive;2
lvl;2
uzi;2
serio;2
confirmado;2
19;2
vendendo;2
oportunidade;2
esquece;2
dai;2
aparece;2
daria;2
pros;2
alguma;2
colo;2
desblock;2
sentido;2
🦍🦍🦍;2
ar;2
condicionado;2
graus;2
shorts;2
pedir;2
desculpas;2
chicote;2
praça;2
traumatizado;2
🤭🤭🤭;2
esqueci;2
especial;2
sozin;2
😍😍😍😍;2
vida,;2
dói;2
separar;2
seios;2
maiores;2
acreditar;2
muitas;2
câncer;2
metade;2
texto;2
ficado;2
sensato;2
sentando;2
último;2
velho;2
100;2
aulas;2
segundo;2
griffin;2
ve;2
ig;2
fudido;2
ganhou;2
nele;2
ali;2
arranja;2
disney;2
fuder;2
marca;2
fofin;2
peso;2
carinha;2
peitoral;2
sonho;2
nojenta;2
casar;2
rs;2
esses;2
total;2
ex;2
descobri;2
pagar;2
estiver;2
seria;2
fumando;2
fumou;2
fibrando;2
chokao;2
faça;2
tenha;2
pagina;2
japonesa;2
ajudando;2
tinta;2
voou;2
rir;2
chamando;2
@5511971696565;2
imitando;2
passei;2
pequenin;2
depende;2
macaco;2
seguro;2
entrosava;2
zoas;2
banana;2
escience;2
nivel;2
querem;2
chamar?;2
garrafinha;2
perguntando;2
clash;2
lanço;2
usando;2
missao;2
louco;2
honra;2
fodase;2
youtube;2
médico;2
medico;2
cobra;2
sistema;2
impact;2
temos;2
league;2
legends;2
jogos;2
machista;2
l;2
t;2
?;2
errado;2
sorte;2
madrugada;2
quanto;2
dinheiros;2
webnamorada;2
nami;2
daorinha;2
dur;2
cortado;2
nutrientes;2
story;2
único;2
saudy;2
aflicao;2
separa;2
confia;2
celular;2
ces;2
gadando;2
bertinho;2
018;2
digitando;2
entre;2
sushi;2
deixou;2
máximo;2
vão;2
pensando;2
materia;2
lata;2
jinx;2
geralmente;2
pele;2
😎👽;2
chamyto;2
mina?;2
pareceu;2
impossivel;2
grito;2
morador;2
salvou;2
qualquer;2
manja;2
dançar;2
kit;2
rh;2
chama;2
deram;2
obrigado;2
linda;2
barba;2
claro;2
fofinha;2
aura;2
assiste;2
lendo;2
academia;2
@5515997769345;2
page;2
reparei;2
tomo;2
low;2
circulando;2
16;2
daqui;2
espero;2
ufscar;2
inteira;2
moonwalk;2
irineu;2
tiltava;2
marcado;2
coloco;2
mortal;2
monstro;2
12;2
bom?;2
fudida;2
pezin;2
lore;2
estaria;2
todas;2
kkkjkk;2
