Nome;Número de Mensagens;Stickers;Imagens;Áudios
Moranço;3749;30;163;20
Palavra;Frequência
normalmente;4
,;4
deles;4
deve;4
claro;4
conversa;4
roles;4
come;4
maior;4
18h;4
paulo;4
camiseta;4
pi;4
cozinha;4
predio;4
olhei;4
evento;4
conhece;4
@5516991147120;4
din;4
domingo;4
erro;4
delicia;4
:((;4
ridiculo;4
quarto;4
barato;4
droga;4
@5511984480662;4
numero;4
small;4
@5516997052636;4
estao;4
paguem;4
facul*??;4
you;3
reserva;3
deixar;3
brinquedo;3
descendo;3
newbas;3
participar;3
fundo;3
velozes;3
foda,;3
governo;3
dois;3
quieto;3
achando;3
berti;3
300;3
insta;3
otario;3
virar;3
coida;3
rizzi;3
grupo,;3
natham*;3
fotos;3
pena;3
visto;3
@5515997471294;3
entrou;3
lucas;3
ditador;3
primos👍”;3
numeros;3
fudendo;3
700;3
nenhuma;3
funciona;3
cruel;3
possivel;3
😎😎;3
robotica;3
dessas;3
feia;3
consegui;3
semestre;3
sonho;3
sujeira;3
primos👍;3
🏳️🌈”;3
celular;3
👍;3
cagar;3
mudar;3
poe;3
exato;3
enquanto;3
puto;3
tendo;3
muita;3
mostrar;3
menina;3
veio;3
internet;3
pedir;3
gi;3
começar;3
branco;3
corpo;3
capa;3
olhar;3
começou;3
andam;3
livelo;3
show;3
morre;3
meus;3
ligado;3
segundos;3
prensa;3
19h30*;3
data;3
conseguiu;3
parede;3
feito;3
pergunta;3
chora;3
viu;3
foram;3
posto;3
atencao;3
perfil;3
pora;3
po;3
quiserem;3
mes;3
varios;3
yakult;3
cidade;3
pensei;3
50;3
acabei;3
tiro;3
nisso;3
ouvindo;3
lab;3
pessoal;3
saindo;3
gado;3
bonito;3
ler;3
jogando;3
arrumar;3
secot;3
gigante;3
mamae;3
duro;3
miojo;3
cup;3
noodles;3
animal;3
feijao;3
arroz;3
linguiça;3
i;3
fudeu;3
conheço;3
site;3
bebe;3
vaga;3
contar;3
chamyto;3
maconha;3
li;3
comida;3
😭😭😭;3
katti;3
face;3
embaixo;3
jooj;3
baile;3
paz;3
interior;3
anda;3
estaria;3
igual;3
porta;3
comprei;3
100;3
quanto;3
sorocaba;3
errado;3
roupa;3
ei;3
praticamente;3
calça;3
provas;3
onibus;3
outras;3
olhando;3
jovem;3
duas;3
fim;3
metade;3
madrid;3
share;3
ycks;3
cola;3
partir;3
boas;3
jeans;3
familia;3
estamos;3
imagina;3
pras;3
homens;3
machista;3
minas;3
cuzao;3
certo;3
chopp;3
escola;3
brasil;3
propria;3
fosse;3
exatamente;3
alguns;3
mole;3
fuder;3
vira;3
0;3
bosta;3
ai?;3
cornos;3
mó;3
questao;3
ruim;3
proibido;3
l;3
musicas;3
mal;3
calor;3
nosso;3
enviar;3
monte;3
bunda;3
pagina;3
bye;3
vivo;3
hb20;3
horroroso;3
chokao;3
40;3
valor;3
sahudy;3
ciao;3
minhocas;3
aaaaaa;3
13h40;3
fake;3
sera;3
fds;3
rep;3
total;3
mamar;3
gata;3
braba;3
bar;3
fila;3
s;3
t;3
malloc;3
vetor;3
matlab;3
vista;3
piada;3
aberto;3
estudar;3
int;3
favela;3
disso;3
saí;3
soltei;3
busina;3
ciane;3
25;3
smallbig;3
lari;3
13h;3
group;2
lindo;2
comecei;2
encher;2
kickar;2
vagabundo;2
99711‑1223;2
admim;2
ganhou;2
admitir;2
hehe;2
adm;2
segue;2
projeto;2
compensa;2
manda;2
passa;2
engraçado;2
aparece;2
quitar;2
mensagem;2
leu;2
ademiro;2
morango;2
perderam;2
nocao;2
papo;2
anime;2
99797‑5283;2
merece;2
declaro;2
*quinta;2
feira;2
banidos;2
pablo,;2
bonequinho;2
filme;2
all;2
confirmados;2
cabe;2
naquele;2
200;2
duvido;2
atrairia;2
confuso;2
somos;2
cabeça;2
primo;2
grupo?;2
convive;2
ficado;2
teclado;2
absurdo;2
deusa;2
99144‑9204;2
adicionar;2
mandei;2
às;2
acordo;2
votei;2
coloca;2
parsa;2
serie;2
xingar;2
prefeito;2
graça;2
liberalzao;2
rapaziada;2
filhotes;2
fofos;2
animais;2
esperar;2
chegamos;2
leva;2
vir;2
desculpa;2
linda;2
apenas;2
mia;2
cristo;2
anti;2
membro;2
dura;2
proprio;2
pegou;2
mandou;2
va;2
troxa;2
saiu;2
ifood;2
settings;2
allow;2
send;2
messages;2
group.;2
parada;2
opcoes;2
situacao;2
backup;2
solta;2
entender;2
luiz;2
pessimo;2
sido;2
entendi;2
honesto;2
ela,;2
tomei;2
ela?;2
paradas;2
daqueles;2
hahahah;2
odeia;2
pinto;2
apoiar;2
postar;2
beijar;2
icon;2
andasse;2
psp;2
bolso;2
lutar;2
pelas;2
zap;2
cria;2
skype;2
nós;2
cielo;2
chega;2
vem*;2
nargs;2
negocio;2
nessa;2
zé;2
medico;2
ow;2
brancos;2
bonzinho;2
perdi;2
perdeu;2
ido;2
acontece;2
chamo;2
league;2
braço;2
lotada;2
boi;2
risada;2
amantes;2
deixa;2
matou;2
tocar;2
vai?;2
corinthians;2
goleiro;2
yoshi;2
8;2
visita;2
presença;2
aaaaa;2
presta;2
gay*;2
fato;2
diria;2
marido;2
césar;2
lança;2
slide;2
hahahaha;2
dormir;2
colar;2
conversar;2
marca;2
cancelar;2
quintal;2
aliança;2
dedo;2
enche;2
ganhar;2
bebida;2
vodka;2
pura;2
leitinho;2
esquecido;2
acaba;2
sequela;2
bons;2
canto;2
controle;2
cervejinha;2
1,;2
balada;2
barzinho;2
f;2
demoro;2
alguma;2
fardo;2
beber;2
velha;2
2019;2
atrasar;2
extra;2
limao;2
dao;2
salsicha;2
batata;2
frita;2
morro;2
estoque;2
cheddar;2
mar;2
soja;2
carne;2
resto;2
amigas;2
quantas;2
sopa;2
soltar;2
bom,;2
acreditam;2
maneiro;2
cozinhar;2
kkkkkkkkkkkkkkkk;2
papito;2
true,;2
4h;2
alto;2
agua;2
@5511996234597;2
extensao;2
