Nome;Número de Mensagens;Stickers;Imagens;Áudios
Natham;12;0;0;0
Palavra;Frequência
👍;3
bruno;2
🤙tudo;2
bem?;2
de;2
mano!!;1
vc;1
merece;1
demais!!!;1
fiz;1
na;1
mao;1
agora;1
passar;1
o;1
tempo;1
coisa;1
bem;1
específica;1
poo;1
morma;1
útil;1
os;1
audios;1
salinas!!;1
tudo;1
bom;1
